name,direction,latitude,longitude,atco,locality,indicator
"Marlow, West Street (Westbound)",SW,51.570527,-0.779385,040000003789,Marlow,Westbound
"Marlow, Spinfield Lane (Opp)",SW,51.568418,-0.785847,040000003791,Marlow,Opp
"Marlow, Pound Lane (adj)",SW,51.565842,-0.789754,040000003793,Marlow,adj
"Marlow, Hook's Corner (Opp)",SW,51.564088,-0.801097,040000003795,Marlow,Opp
"Danesfield, Harleyford Manor (adj)",SW,51.560954,-0.810311,040000003797,Danesfield,adj
"Danesfield, Combined School (Opp)",SW,51.558318,-0.815515,040000003799,Danesfield,Opp
"Danesfield, Thames Reach (Opp)",W,51.557079,-0.821967,040000003801,Danesfield,Opp
"Danesfield, Danesfield House (adj)",SW,51.554099,-0.827034,040000003803,Danesfield,adj
"Medmenham, Millbank Wood (opp)",W,51.552516,-0.829628,040000003805,Medmenham,opp
"Medmenham, The Dog & Badger PH (Opp)",NW,51.553324,-0.839516,040000003807,Medmenham,Opp
"Medmenham, Westfield Bungalows (adj)",W,51.555385,-0.849763,040000003886,Medmenham,adj
"Hambleden, Mill End (adj)",NW,51.55874,-0.868374,040000003809,Hambleden,adj
"Hambleden, Greenlands (adj)",W,51.563726,-0.883846,040000003811,Hambleden,adj
"Fawley, Benhams Lane (Opp)",SW,51.561962,-0.894088,040000003813,Fawley,Opp
"Fawley, Fawley Court Farm (Opp)",SW,51.560819,-0.897867,040000003815,Fawley,Opp
"Fawley, Icehouse Lane (Opp)",S,51.555991,-0.901777,040000003817,Fawley,Opp
"Henley-on-Thames, Swiss Farm (opp)",S,51.54542,-0.90355,340001663SOU,Henley-on-Thames,opp
"Henley-on-Thames, Bell Street North (S-bound)",S,51.53983,-0.90432,340001512BLN,Henley-on-Thames,S-bound
"Henley-on-Thames, Hart Street (Stop A)",W,51.53757,-0.90356,340000393TH,Henley-on-Thames,Stop A
"Henley-on-Thames, Rail Station (nr)",SW,51.53473,-0.90105,340000270STN,Henley-on-Thames,nr
"Henley-on-Thames, St Marks Road (opp)",SE,51.53239,-0.90155,340001521OPP,Henley-on-Thames,opp
"Henley-on-Thames, Niagara Road (opp)",SE,51.52939,-0.89775,340001522OPP,Henley-on-Thames,opp
"Henley-on-Thames, Newtown Road (adj)",SE,51.52788,-0.89601,340000736CNR,Henley-on-Thames,adj
"Henley-on-Thames, Tesco Superstore (o/s)",S,51.52666,-0.8952,340003222TES,Henley-on-Thames,o/s
"Henley-on-Thames, Allotments (opp)",S,51.52519,-0.89439,340000364TS,Henley-on-Thames,opp
"Lower Shiplake, Bolney Lane (adj)",S,51.51454,-0.89234,340001670CNR,Lower Shiplake,adj
"Lower Shiplake, Station Road (adj)",SW,51.51025,-0.8906,340001680SRD,Lower Shiplake,adj
"Shiplake Cross, Mill Lane (adj)",S,51.50341,-0.89441,340001667OPP,Shiplake Cross,adj
"Shiplake, Shiplake College (adj)",SW,51.49967,-0.89828,340001669SCA,Shiplake,adj
"Shiplake, The Plowden Arms (o/s)",W,51.49912,-0.89963,340000651PH,Shiplake,o/s
"Shiplake, Memorial Avenue (opp)",W,51.50057,-0.90589,340001668OPP,Shiplake,opp
"Shiplake Row, The White Hart (o/s)",W,51.5008,-0.9112,340000094WHT,Shiplake Row,o/s
"Binfield Heath, Heathfield Close (opp)",NW,51.50068,-0.92447,340001666OUT,Binfield Heath,opp
"Binfield Heath, Gravel Road (opp)",S,51.49572,-0.93086,340000094OPP,Binfield Heath,opp
"Dunsden Green, Bints Farm (SW-bound)",SW,51.49208,-0.93417,340001665OUT,Dunsden Green,SW-bound
"Dunsden Green, The Green (opp)",SW,51.48831,-0.93696,340000269OPP,Dunsden Green,opp
"Play Hatch, Play Hatch Roundabout W (E-bound)",E,51.47877,-0.93325,340001664OPP,Play Hatch,E-bound
"Henley Road, Henley Road County Boundary (adj)",SW,51.47466,-0.94261,039026300003,Henley Road,adj
"Henley Road, Micklands Road (opp 258)",SW,51.47319,-0.94679,039026670002,Henley Road,opp 258
"Caversham, All Hallows Road (opp 206)",SW,51.47149,-0.95103,039025030002,Caversham,opp 206
"Lower Caversham, Star Inn (adj)",S,51.46796,-0.95952,039027360001,Lower Caversham,adj
"Lower Caversham, Montague Street (adj 11a)",S,51.46622,-0.95932,039026720002,Lower Caversham,adj 11a
"Lower Caversham, St Johns Road (adj 341)",W,51.4655,-0.96277,039027300001,Lower Caversham,adj 341
"Caversham, Elizabeth House (W-bound)",W,51.46613,-0.96738,039026000001,Caversham,W-bound
"Caversham, Westfield Road (opp 64)",W,51.46679,-0.97065,039027770001,Caversham,opp 64
"Caversham, Church Street (W-bound)",W,51.46748,-0.97353,039025600002,Caversham,W-bound
"Caversham, Bridge Street Caversham (s-bound)",S,51.46687,-0.97672,039025290001,Caversham,s-bound
"Reading, The Moderation (Opposite)",SE,51.46414,-0.9769,039027500001,Reading,Opposite
"Reading, Swansea Road (Opposite)",SE,51.46265,-0.9753,039027410001,Reading,Opposite
"Reading, Station North Interchange (stop ND)",S,51.46009,-0.9714,039028320004,Reading,stop ND
"Reading Town Centre, Forbury Road (stop EN)",W,51.4579,-0.9701,039028160002,Reading Town Centre,stop EN
"Reading Town Centre, Friar Street (stop FC)",W,51.45665,-0.97099,039028170001,Reading Town Centre,stop FC
"Henley-on-Thames, Bell Street (Stop D)",N,51.53776,-0.90483,340000393BEL,Henley-on-Thames,Stop D
"Henley-on-Thames, Bell Street North (N-bound)",N,51.54055,-0.90464,340001512OPP,Henley-on-Thames,N-bound
"Henley-on-Thames, Swiss Farm (o/s)",N,51.54561,-0.9036,340001663NOR,Henley-on-Thames,o/s
"Fawley, Icehouse Lane (adj)",N,51.556422,-0.901738,040000003796,Fawley,adj
"Fawley, Fawley Court Farm (adj)",NE,51.561025,-0.897775,040000003956,Fawley,adj
"Fawley, Benhams Lane (adj)",E,51.562051,-0.894043,040000003794,Fawley,adj
"Hambleden, Greenlands (opp)",E,51.563696,-0.88451,040000003792,Hambleden,opp
"Hambleden, Mill End (opp)",SE,51.558708,-0.867855,040000003790,Hambleden,opp
"Medmenham, Westfield Bungalows (Opp)",E,51.555539,-0.849602,040000003888,Medmenham,Opp
"Medmenham, The Dog & Badger PH (adj)",SE,51.553504,-0.839569,040000003788,Medmenham,adj
"Medmenham, Millbank Wood (adj)",NE,51.552614,-0.829582,040000003786,Medmenham,adj
"Danesfield, Danesfield House (Opp)",NE,51.554475,-0.826808,040000003784,Danesfield,Opp
"Danesfield, Thames Reach (adj)",NE,51.557279,-0.820375,040000003782,Danesfield,adj
"Danesfield, Combined School (adj)",NE,51.558223,-0.815907,040000003780,Danesfield,adj
"Danesfield, Harleyford Manor (Opp)",NE,51.560946,-0.810484,040000003778,Danesfield,Opp
"Marlow, Hook's Corner (adj)",NE,51.564117,-0.801284,040000003776,Marlow,adj
"Marlow, Pound Lane (Opp)",NE,51.565552,-0.79044,040000003774,Marlow,Opp
"Marlow, Spinfield Lane (adj)",NE,51.569223,-0.784571,040000003772,Marlow,adj
"Marlow, West Street (adj)",NW,51.570965,-0.779099,040000003770,Marlow,adj
"Marlow, Queens Road (opp 52)",NE,51.574948,-0.780753,040000003768,Marlow,opp 52
"Marlow, Dean Street (o/s 48)",SE,51.575035,-0.778773,040000003766,Marlow,o/s 48
"Marlow, Dean Street Car Park (adj)",SE,51.573848,-0.777016,040000003764,Marlow,adj
"Marlow, Spittal Street (o/s 57)",NE,51.573875,-0.774504,040000003752,Marlow,o/s 57
"Marlow, Foxes Piece (Opp)",NE,51.575721,-0.771309,040000003750,Marlow,Opp
"Marlow, Bobmore Lane (adj)",NE,51.578553,-0.76696,040000003748,Marlow,adj
"Marlow, Wiltshire Road (opp 62)",NE,51.581442,-0.761253,040000003744,Marlow,opp 62
"Marlow, Churchill Drive (adj)",NW,51.583779,-0.762013,040000003742,Marlow,adj
"Marlow Bottom, Wycombe Road (Northbound)",NW,51.585467,-0.766903,040000003740,Marlow Bottom,Northbound
"Marlow Bottom, The Three Horseshoes PH (Opp)",N,51.594563,-0.766541,040000003738,Marlow Bottom,Opp
"Marlow Bottom, The Blacksmiths' Arms PH (adj)",N,51.60881,-0.771109,040000003734,Marlow Bottom,adj
"Cressex, Marlow Road (opp 61)",N,51.616034,-0.768097,040000003394,Cressex,opp 61
"Reading Town Centre, Forbury Road (stop EL)",E,51.45798,-0.96985,039028160001,Reading Town Centre,stop EL
"Reading, Swansea Road (Adjacent)",NW,51.46265,-0.9755,039027410002,Reading,Adjacent
"Reading, The Moderation (Adjacent)",NW,51.46457,-0.97755,039027500002,Reading,Adjacent
"Caversham, Bridge Street Caversham (n-bound)",N,51.46649,-0.97696,039025290002,Caversham,n-bound
"Caversham, Church Street (E-bound)",E,51.46776,-0.97549,039025600001,Caversham,E-bound
"Caversham, Westfield Road (adj)",E,51.46647,-0.96906,039027770002,Caversham,adj
"Lower Caversham, Washington Road (adj)",E,51.46586,-0.96484,039027680001,Lower Caversham,adj
"Lower Caversham, St Johns Road (adj)",E,51.46543,-0.96185,039027300002,Lower Caversham,adj
"Lower Caversham, Montague Street (opp 87)",N,51.46589,-0.95938,039026720001,Lower Caversham,opp 87
"Lower Caversham, Star Inn (opp)",N,51.46896,-0.95935,039027360002,Lower Caversham,opp
"Henley Road, Chiltern Road (Adj 130)",E,51.47068,-0.95788,039025540001,Henley Road,Adj 130
"Henley Road, Travellers Rest (adj)",E,51.47064,-0.95423,039027590001,Henley Road,adj
"Caversham, All Hallows Road (adj 202)",NE,51.47146,-0.95158,039025030001,Caversham,adj 202
"Henley Road, Micklands Road (adj 262)",NE,51.47334,-0.94676,039026670001,Henley Road,adj 262
"Henley Road, Henley Road County Boundary (nr)",NE,51.47486,-0.94246,039026300002,Henley Road,nr
"Play Hatch, Play Hatch Roundabout W (W-bound)",W,51.47865,-0.93333,340001664OUT,Play Hatch,W-bound
"Dunsden Green, The Green (nr)",NE,51.48836,-0.93705,340000269WEL,Dunsden Green,nr
"Dunsden Green, Bints Farm (NE-bound)",NE,51.49219,-0.93421,340001665OPP,Dunsden Green,NE-bound
"Binfield Heath, Gravel Road (adj)",N,51.4956,-0.93097,340000094INN,Binfield Heath,adj
"Binfield Heath, Heathfield Close (adj)",SE,51.50073,-0.92423,340001666OPP,Binfield Heath,adj
"Shiplake Row, The White Hart (opp)",E,51.50099,-0.91092,340000094WHO,Shiplake Row,opp
"Shiplake, Memorial Avenue (adj)",E,51.50067,-0.90592,340001668CNR,Shiplake,adj
"Shiplake, The Plowden Arms (opp)",E,51.49921,-0.89977,340000658PA,Shiplake,opp
"Shiplake, Shiplake College (opp)",NE,51.49967,-0.89851,340001669SCO,Shiplake,opp
"Shiplake Cross, Mill Lane (opp)",N,51.50346,-0.89461,340001667OUT,Shiplake Cross,opp
"Lower Shiplake, Station Road (opp)",NE,51.51,-0.89151,340001680OSR,Lower Shiplake,opp
"Lower Shiplake, Bolney Lane (opp)",N,51.51449,-0.89244,340001670OPP,Lower Shiplake,opp
"Henley-on-Thames, Allotments (o/s)",N,51.5254,-0.89467,340000364TN,Henley-on-Thames,o/s
"Henley-on-Thames, Tesco Superstore (opp)",N,51.52728,-0.89577,340003222TEN,Henley-on-Thames,opp
"Henley-on-Thames, Newtown Road (opp)",NW,51.52856,-0.89684,340000736OPP,Henley-on-Thames,opp
"Henley-on-Thames, Niagara Road (adj)",NW,51.52992,-0.89884,340001522WAV,Henley-on-Thames,adj
"Henley-on-Thames, St Marks Road (adj)",NW,51.53207,-0.90143,340001521CNR,Henley-on-Thames,adj
"Henley-on-Thames, Christ Church (adj)",NW,51.53485,-0.90304,340003223CNR,Henley-on-Thames,adj
"Marlow, Little Marlow Road (o/s 48)",NE,51.580534,-0.76034,040000003746,Marlow,o/s 48
"Remenham, Two Brewers (S-bound)",S,51.53593,-0.89628,035090820002,Remenham,S-bound
"Wargrave, Temple Combe (Adjacent)",S,51.52356,-0.87704,035090780002,Wargrave,Adjacent
"Wargrave, Kenton's Lane (adj)",S,51.52082,-0.87361,035090760002,Wargrave,adj
"Wargrave, White Cliff (Adj)",S,51.51525,-0.86937,035090740002,Wargrave,Adj
"Wargrave, Summer Lodge (Opp)",S,51.51127,-0.86834,035090720002,Wargrave,Opp
"Wargrave, Willow Lane (opp)",S,51.50848,-0.86824,035090700002,Wargrave,opp
"Wargrave, Wargrave Hill (adj)",S,51.5026,-0.86923,035090680002,Wargrave,adj
"Wargrave, Station Road (Opp)",S,51.49918,-0.87038,035090640002,Wargrave,Opp
"Twyford, Piggott School (Adj 144)",S,51.48927,-0.87048,035090620002,Twyford,Adj 144
"Twyford, Carliles Corner - New Bath Rd Roundabout (S-bound)",S,51.48753,-0.87051,035090600002,Twyford,S-bound
"Twyford, Carlile Gardens (Adj 57)",E,51.48566,-0.86867,035091460002,Twyford,Adj 57
"Northfields, Arnside Close (Adj)",E,51.48634,-0.86359,035091440002,Northfields,Adj
"Twyford, Longfield Road (Adj 41)",S,51.48523,-0.8624,035091420002,Twyford,Adj 41
"Twyford, Pennfields (Opp 1)",SE,51.48344,-0.85999,035091400002,Twyford,Opp 1
"Twyford, Loddon Hall Road (opp)",SW,51.48152,-0.8615,035091300002,Twyford,opp
"Twyford, Springfield Park (Adj 52)",SW,51.47889,-0.86377,035091200002,Twyford,Adj 52
"Twyford, Waitrose (Opp)",W,51.47789,-0.86545,035091100003,Twyford,Opp
"Twyford, Cross Roads (Adj)",W,51.47735,-0.86715,035091100002,Twyford,Adj
"Twyford, Old Silk Mill (adj)",W,51.47777,-0.8706,035059870001,Twyford,adj
"Twyford, Waggon and Horses (Adj)",W,51.47813,-0.8727,035091060002,Twyford,Adj
"Charvil, Chiltern Drive (Opp 101)",SW,51.47731,-0.883,035091040002,Charvil,Opp 101
"Charvil, Park View Drive South (Opp)",SW,51.4763,-0.88503,035091020002,Charvil,Opp
"Charvil, Wee Waif (opp)",SW,51.47452,-0.88977,035090260004,Charvil,opp
"Charvil, Milestone Avenue (opp)",SW,51.4738,-0.89216,035090260002,Charvil,opp
"Sonning, Model Farm (Adj)",SW,51.47151,-0.89521,035090240002,Sonning,Adj
"Sonning, Hawthorn Way (Adjacent)",SW,51.46836,-0.90331,035090220002,Sonning,Adjacent
"Sonning, Holmemoor Drive (Adj)",W,51.46526,-0.90992,035090200002,Sonning,Adj
"Sonning, Sonning Lane (opp)",W,51.4627,-0.91553,035090180002,Sonning,opp
"North Earley, Shepherds Hill Top (W-bound)",W,51.45895,-0.92039,035090160002,North Earley,W-bound
"North Earley, Earley Power Station (W-bound)",SW,51.45784,-0.92607,035090140002,North Earley,W-bound
"North Earley, Shepherds House Lane (Opp)",SW,51.45678,-0.93093,035090120002,North Earley,Opp
"North Earley, London Road - The Drive (Adj 240)",SW,51.45567,-0.93454,035090100004,North Earley,Adj 240
"North Earley, London Road - The Drive (W-bound)",W,51.45542,-0.93629,035090100003,North Earley,W-bound
"New Town, Liverpool Road (opp)",SW,51.45467,-0.94198,039026570002,New Town,opp
"New Town, Cholmeley Road (opp)",SW,51.45396,-0.94516,039025550002,New Town,opp
"Reading, Cemetery Junction (W-bound)",W,51.45306,-0.95122,039025480001,Reading,W-bound
"Reading, Reading College (opp)",W,51.45354,-0.95586,039027450001,Reading,opp
"Reading, Eldon Road (W-bound)",W,51.45387,-0.96001,039025980001,Reading,W-bound
"Reading Town Centre, Huntley and Palmers (N-bound)",N,51.45532,-0.96295,039026050006,Reading Town Centre,N-bound
"Reading Town Centre, Blagrave Street (Stop EO)",S,51.45763,-0.97038,039028150002,Reading Town Centre,Stop EO
"Reading Town Centre, Kings Road (Stop MF)",E,51.45499,-0.96831,039025920003,Reading Town Centre,Stop MF
"Reading Town Centre, Huntley and Palmers (Stop 5)",E,51.45506,-0.96144,039026410005,Reading Town Centre,Stop 5
"Reading, Eldon Road (opp)",E,51.45385,-0.95725,039025980002,Reading,opp
"Reading, Reading College (adj)",E,51.45345,-0.95346,039027450002,Reading,adj
"Reading, Cemetery Junction (Stop E1)",E,51.45314,-0.95034,039025480002,Reading,Stop E1
"Reading, Cemetery Junction (Stop E2)",E,51.4531,-0.94987,039025480003,Reading,Stop E2
"New Town, Cholmeley Road (adj)",NE,51.4537,-0.94656,039025550001,New Town,adj
"New Town, Liverpool Road (adj)",NE,51.45499,-0.9407,039026570001,New Town,adj
"North Earley, London Road - The Drive (NE-bound)",NE,51.45613,-0.93463,035090100001,North Earley,NE-bound
"North Earley, Shepherds House Lane (Adj)",E,51.45698,-0.93146,035090120001,North Earley,Adj
"North Earley, Earley Power Station (E-bound)",E,51.45806,-0.92601,035090140001,North Earley,E-bound
"North Earley, Shepherds Hill Top (Adj 25)",E,51.45937,-0.92164,035090160001,North Earley,Adj 25
"Sonning, Sonning Lane (adj)",E,51.46371,-0.91362,035090180001,Sonning,adj
"Sonning, Holmemoor Drive (Opp)",E,51.46558,-0.90953,035090200001,Sonning,Opp
"Sonning, Hawthorn Way (opp)",NE,51.46869,-0.903,035090220001,Sonning,opp
"Sonning, Model Farm (Opp)",NE,51.47166,-0.89548,035090240001,Sonning,Opp
"Charvil, Wee Waif (adj)",E,51.47475,-0.88919,035090260003,Charvil,adj
"Charvil, Park View Drive South (Adj)",NE,51.47611,-0.8855,035091020001,Charvil,Adj
"Charvil, Chiltern Drive (Adj 103)",NE,51.4777,-0.88256,035091040001,Charvil,Adj 103
"Twyford, Waggon and Horses (Opp)",E,51.47822,-0.8723,035091060001,Twyford,Opp
"Twyford, Old Silk Mill (opp)",E,51.47782,-0.87038,035059870002,Twyford,opp
"Twyford, Waitrose (Adj)",E,51.47804,-0.86548,035091100001,Twyford,Adj
"Twyford, Springfield Park (Opp)",NE,51.47908,-0.86369,035091200001,Twyford,Opp
"Twyford, Loddon Hall Road (adj)",NE,51.48184,-0.86144,035091300001,Twyford,adj
"Twyford, Pennfields (Adj 1)",NW,51.48347,-0.86019,035091400001,Twyford,Adj 1
"Twyford, Longfield Road (Adj 28)",N,51.48523,-0.86253,035091420001,Twyford,Adj 28
"Northfields, Arnside Close (opp)",W,51.48594,-0.86482,035091440001,Northfields,opp
"Twyford, Carlile Gardens (Adj 42)",W,51.48558,-0.86903,035091460001,Twyford,Adj 42
"Twyford, Carliles Corner - New Bath Rd Roundabout (N-bound)",N,51.48764,-0.87078,035090600001,Twyford,N-bound
"Wargrave, The Greyhound (N-bound)",N,51.50113,-0.86989,035090660001,Wargrave,N-bound
"Wargrave, Willow Lane (adj)",N,51.50742,-0.86868,035090700001,Wargrave,adj
"Wargrave, White Cliff (Opp)",N,51.51544,-0.86966,035090740001,Wargrave,Opp
"Wargrave, Kenton's Lane (opp)",N,51.51904,-0.87246,035090760001,Wargrave,opp
"Wargrave, Temple Combe (Opposite)",N,51.52383,-0.8775,035090780001,Wargrave,Opposite
"Remenham, Marsh Mills (Adj)",NW,51.53133,-0.8887,035090800001,Remenham,Adj
"Remenham, Two Brewers (Opp)",N,51.53627,-0.89672,035090820001,Remenham,Opp
"Piddington, Main Road (Westbound)",W,51.641235,-0.831985,040000003459,Piddington,Westbound
"Piddington, Main Road (Eastbound)",E,51.641221,-0.831508,040000003450,Piddington,Eastbound
"Stokenchurch, Beech Close (Opp)",S,51.651682,-0.892195,040000003492,Stokenchurch,Opp
"Stokenchurch, Penley Farm (Opp)",SE,51.644465,-0.890608,040000003494,Stokenchurch,Opp
"Cadmore End, Chequers Lane (opp)",SE,51.634432,-0.881389,040000003496,Cadmore End,opp
"Stokenchurch, Beech Close (adj)",N,51.651051,-0.892052,040000003497,Stokenchurch,adj
"Cadmore End, Combined School (adj)",SE,51.628064,-0.869005,040000003498,Cadmore End,adj
"Stokenchurch, Penley Farm (adj)",NW,51.644139,-0.890356,040000003499,Stokenchurch,adj
"Cadmore End, Chequers Lane (adj)",NW,51.635214,-0.882309,040000003501,Cadmore End,adj
"Cadmore End, Combined School (Opp)",NW,51.628197,-0.869681,040000003503,Cadmore End,Opp
"High Wycombe, Kingsley Crescent (adj)",SE,51.62457,-0.760643,040000002946,High Wycombe,adj
"High Wycombe, Shelley Road (Opp)",N,51.622677,-0.76354,040000003890,High Wycombe,Opp
"High Wycombe, Deeds Grove (o/s 131)",N,51.624869,-0.769375,040000003891,High Wycombe,o/s 131
"Marlow, Seymour Court Road (o/s 63)",N,51.578898,-0.781931,040000002921,Marlow,o/s 63
"Marlow, Seymour Court Road (o/s 76)",S,51.578852,-0.781759,040000002922,Marlow,o/s 76
"Lane End, Village Hall (Opp)",E,51.619187,-0.836494,040000003564,Lane End,Opp
"Lane End, Village Hall (adj)",W,51.619115,-0.836481,040000003565,Lane End,adj
"Cadmore End, Rackley's Farm (adj)",W,51.625563,-0.857697,040000003507,Cadmore End,adj
"Bolter End, Finings Road (Southbound)",SE,51.621799,-0.847045,040000003506,Bolter End,Southbound
"Bolter End, Fingest Lane (opp)",SE,51.623466,-0.850137,040000003504,Bolter End,opp
"Cadmore End, The Old Ship PH (Opp)",NW,51.626164,-0.863981,040000003505,Cadmore End,Opp
"Cadmore End, Rackley's Farm (Opp)",E,51.625579,-0.85748,040000003502,Cadmore End,Opp
"Cadmore End, The Old Ship PH (adj)",SE,51.626938,-0.865898,040000003500,Cadmore End,adj
"Booker, Limmer Lane (Opp)",SW,51.613646,-0.792686,040000003397,Booker,Opp
"Booker, YMCA (opp)",N,51.613085,-0.779298,040000003389,Booker,opp
"Booker, Alford Road (adj)",E,51.612927,-0.785772,040000003391,Booker,adj
"Booker, Holmers Court (Opp)",SE,51.613796,-0.791555,040000003395,Booker,Opp
"Booker, Limmer Lane (adj)",NE,51.613736,-0.792684,040000003376,Booker,adj
"Bolter End, Finings Road (Northbound)",NW,51.6216,-0.846862,040000003511,Bolter End,Northbound
"Bolter End, Fingest Lane (adj)",NW,51.623331,-0.850097,040000003509,Bolter End,adj
"Stokenchurch, Mill Lane (adj)",N,51.659061,-0.914048,040000003470,Stokenchurch,adj
"Stokenchurch, Mill Lane (Opp)",S,51.658836,-0.913981,040000003889,Stokenchurch,Opp
"Stokenchurch, Mill Road (adj)",S,51.656138,-0.915853,040000003477,Stokenchurch,adj
"Stokenchurch, Mill Road (Opp)",N,51.656769,-0.916055,040000003472,Stokenchurch,Opp
"Stokenchurch, Studdridge Farm (Opp)",N,51.653326,-0.916108,040000003474,Stokenchurch,Opp
"Stokenchurch, Studdridge Farm (adj)",S,51.653486,-0.915902,040000003479,Stokenchurch,adj
"Ibstone, Commonhill Wood (Opp)",S,51.641448,-0.918039,040000003481,Ibstone,Opp
"Ibstone, The Fox PH (o/s)",S,51.639239,-0.916473,040000003483,Ibstone,o/s
"Ibstone, Grays Lane (Opp)",SE,51.636398,-0.912596,040000003485,Ibstone,Opp
"Ibstone, Chiltern Cottages (adj)",S,51.633598,-0.910293,040000003487,Ibstone,adj
"Ibstone, Parsonage Wood (Opp)",S,51.632289,-0.909746,040000003489,Ibstone,Opp
"Ibstone, Infant School (Opp)",N,51.627533,-0.906942,040000003484,Ibstone,Opp
"Ibstone, Commonhill Wood (adj)",N,51.64153,-0.918181,040000003476,Ibstone,adj
"Ibstone, The Fox PH (opp)",N,51.63895,-0.916306,040000002901,Ibstone,opp
"Ibstone, Grays Lane (adj)",NW,51.636547,-0.913184,040000003478,Ibstone,adj
"Ibstone, Chiltern Cottages (opp)",N,51.6335,-0.910339,040000003480,Ibstone,opp
"Ibstone, Parsonage Wood (adj)",N,51.632417,-0.909917,040000003482,Ibstone,adj
"Marlow, Court Garden Leisure Centre (adj)",S,51.568394,-0.776599,040000003945,Marlow,adj
"Marlow, High Street (o/s 46)",NW,51.570842,-0.775942,040000003029,Marlow,o/s 46
"Marlow, Sandygate Road (westbound)",W,51.577657,-0.780189,040000002975,Marlow,westbound
"Marlow, Sunnybank (o/s 12)",SW,51.581521,-0.77987,040000003708,Marlow,o/s 12
"Marlow, Seymour Park Road (Eastbound)",NE,51.579351,-0.777936,040000002916,Marlow,Eastbound
"Marlow, Hillside Road (eastbound)",E,51.581751,-0.770958,040000003314,Marlow,eastbound
"Marlow Bottom, Hill Farm Road (Opp)",W,51.58621,-0.770001,040000002437,Marlow Bottom,Opp
"Marlow Bottom, Patches Field (opp)",W,51.58629,-0.771615,040000002435,Marlow Bottom,opp
"Marlow Bottom, Post Office (opp)",W,51.586639,-0.775792,040000003758,Marlow Bottom,opp
"Marlow Bottom, High Heavens Wood (Opp)",SE,51.59897,-0.783012,040000003787,Marlow Bottom,Opp
"Marlow Bottom, Badgers Way (adj)",SW,51.595378,-0.782545,040000003785,Marlow Bottom,adj
"Marlow Bottom, Squirrel Rise (adj)",SE,51.590616,-0.782917,040000003783,Marlow Bottom,adj
"Marlow Bottom, Burford School (Opp)",S,51.588061,-0.781022,040000003781,Marlow Bottom,Opp
"Marlow Bottom, Post Office (o/s)",E,51.586809,-0.775715,040000003779,Marlow Bottom,o/s
"Marlow Bottom, Patches Field (o/s)",E,51.586373,-0.771757,040000002436,Marlow Bottom,o/s
"Marlow Bottom, Hill Farm Road (adj)",E,51.586235,-0.769769,040000003777,Marlow Bottom,adj
"Marlow Bottom, Burroughs Grove Hill (adj)",N,51.60074,-0.769868,040000003736,Marlow Bottom,adj
"Marlow, High Street (o/s 23)",SE,51.571103,-0.775978,040000003922,Marlow,o/s 23
"Marlow, Maple Rise (adj)",SW,51.577369,-0.771509,040000003773,Marlow,adj
"Marlow, Seymour Park Road (Westbound)",SW,51.579261,-0.777866,040000002917,Marlow,Westbound
"Marlow, Hillside Road (westbound)",W,51.581643,-0.770918,040000003181,Marlow,westbound
"Marlow, Gypsy Lane (opp)",SW,51.581257,-0.767508,040000003775,Marlow,opp
